apply,batch_time,d2h,data_time,fwd,get_state_time_mean,get_state_time_total,grad,mean_accuracy,mean_loss,neg_mean_accuracy,set_state_time_mean,set_state_time_total,setup_model_time_mean,setup_model_time_total,setup_proc_time_mean,setup_proc_time_total,train_accuracy,train_loss,training_time_mean,training_time_total,val_accuracy,val_loss,validation_time_mean,validation_time_total,samples,num_workers,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore,mean_throughput,atoms,setup_time
0.01782686710357666,0.042390062839170045,0.000666499137878418,0.0018432347670845363,0.14866456985473633,nan,0.0,0.16742935180664062,0.1006999984383583,1922457750260.941,-0.1006999984383583,nan,0.0,11.567865371704102,11.567865371704102,0.22858262062072754,0.22858262062072754,0.10029999911785126,1381140.0285517266,nan,0.0,0.1006999984383583,1922457750260.941,nan,0.0,60000,1,False,,,1,-1922457750260.941,62c0989df1eb4d788dee127bbcf53d88,2019-06-03_03-37-25,1559558245,46.331183195114136,46.331183195114136,16512,steropes,169.229.49.254,"{'starting_lr': 0.5, 'momentum': 0.997, 'weight_decay': 0.0005, 'steps_per_iteration': None, 'pin': False, 'model_creator': None, 'target_batch_size': 128, 'model_string': 'resnet50', 'min_batch_size': 128, 'dataset': 'CIFAR', 'placement': None, 'use_nccl': True, 'devices_per_worker': 1, 'primary_resource': 'extra_gpu', 'gpu': False, 'verbose': False, 'lr_config': {'mode': 'log', 'steps': 5, 'initial_lr': 0.5, 'target_lr': 0.5}, 'batch_per_device': 128}",46.331183195114136,0,1,1295.0218996650915,1,12.558006525039673
0.01798243522644043,0.031948318964318385,0.0006581783294677734,0.0017623169647763147,0.028301930427551268,nan,0.0,0.047646284103393555,0.10034999623894691,3.4426485943557453e+18,-0.09999999403953552,nan,0.0,nan,0.0,nan,0.0,0.09927999973297119,1720404600534.54,nan,0.0,0.09999999403953552,6.88529526625374e+18,nan,0.0,60000,1,False,,,2,-3.4426485943557453e+18,62c0989df1eb4d788dee127bbcf53d88,2019-06-03_03-38-06,1559558286,40.77103018760681,87.10221338272095,16512,steropes,169.229.49.254,"{'starting_lr': 0.5, 'momentum': 0.997, 'weight_decay': 0.0005, 'steps_per_iteration': None, 'pin': False, 'model_creator': None, 'target_batch_size': 128, 'model_string': 'resnet50', 'min_batch_size': 128, 'dataset': 'CIFAR', 'placement': None, 'use_nccl': True, 'devices_per_worker': 1, 'primary_resource': 'extra_gpu', 'gpu': False, 'verbose': False, 'lr_config': {'mode': 'log', 'steps': 5, 'initial_lr': 0.5, 'target_lr': 0.5}, 'batch_per_device': 128}",87.10221338272095,0,2,1377.6893086710697,1,12.558006525039673
0.019678473472595215,0.033094167709350586,0.0006173372268676758,0.0017798318887305687,0.029922914505004884,nan,0.0,0.04960646629333496,0.06689999749263127,nan,-0.0,nan,0.0,nan,0.0,nan,0.0,0.04896000027656555,nan,nan,0.0,0.0,nan,nan,0.0,60000,1,True,,,3,nan,62c0989df1eb4d788dee127bbcf53d88,2019-06-03_03-38-47,1559558327,40.921096086502075,128.02330946922302,16512,steropes,169.229.49.254,"{'starting_lr': 0.5, 'momentum': 0.997, 'weight_decay': 0.0005, 'steps_per_iteration': None, 'pin': False, 'model_creator': None, 'target_batch_size': 128, 'model_string': 'resnet50', 'min_batch_size': 128, 'dataset': 'CIFAR', 'placement': None, 'use_nccl': True, 'devices_per_worker': 1, 'primary_resource': 'extra_gpu', 'gpu': False, 'verbose': False, 'lr_config': {'mode': 'log', 'steps': 5, 'initial_lr': 0.5, 'target_lr': 0.5}, 'batch_per_device': 128}",128.02330946922302,0,3,1405.9905755772877,1,12.558006525039673
